Word,Count
pout,3
Peruvian,3
calculate,3
savor,3
sloping,3
boneless,3
cork,3
provision,3
elasticity,3
Case,3
infiltrated,3
devices,3
tun,3
iron-bound,3
cistern,3
“Ha,3
ha!”,3
taught,3
delicious,3
spire,3
remainder,3
proportions,3
sculptured,3
elephant’s,3
forehead’s,3
firmament,3
being’s,3
crater,3
truest,3
deem,3
joist,3
oil-can,3
spans,3
parchment,3
it!”,3
slides,3
white-ash,3
capsizing,3
foaming,3
pitiable,3
Seems,3
prophets,3
Haul,3
untouched,3
humane,3
corroded,3
body’s,3
hatchet,3
triumph,3
horseman,3
fleetness,3
emergencies,3
reservoir,3
returns,3
exhaled,3
discharged,3
periods,3
treatise,3
cripple,3
progression,3
Leviathan’s,3
child’s,3
akin,3
rampart,3
studded,3
shaded,3
audacity,3
grain,3
rallied,3
gallied,3
drugg,3
vanished,3
breach,3
calves,3
vaults,3
mustering,3
males,3
lawyers,3
commentaries,3
apple,3
intermediate,3
Cinque,3
busily,3
aromatic,3
projected,3
uppermost,3
victim,3
fruit,3
Seizing,3
dent,3
Icy,3
sequel,3
calendar,3
brilliancy,3
diamond,3
glow,3
stolen,3
rap,3
hug,3
jeopardized,3
ruthless,3
behooves,3
portable,3
scraped,3
pelt,3
try-pots,3
soapstone,3
circling,3
supplies,3
jaw-bone,3
Lo,3
zodiac,3
solve,3
vale,3
now’s,3
joes,3
Leo,3
alow,3
thee.”,3
look.”,3
crow,3
Jenny,3
Hast,3
mallet,3
mishap,3
"then,”",3
one-armed,3
rum,3
hark,3
pulse,3
reefed,3
Snodhead,3
flooded,3
Pupella,3
sap,3
hummed,3
Clifford,3
seventy-two,3
theme,3
fossils,3
formations,3
pre-adamite,3
degenerated,3
Isles,3
wrench,3
hell’s,3
revelation,3
forging,3
impersonal,3
stolidity,3
callest,3
Bashee,3
nearing,3
deck!”,3
rover,3
Antilles,3
tongues,3
sweetness,3
Shame,3
blacksmith’s,3
smoothe,3
Quick,3
shank,3
tops,3
sunwards,3
hooped,3
disabled,3
fluttering,3
sporty,3
gamy,3
jesty,3
joky,3
hoky-poky,3
malady,3
lightning-rod,3
trailing,3
loadstone,3
warped,3
Tahitian,3
dong,3
daft,3
cobbling,3
line-tubs,3
epaulets,3
check,3
hawk,3
shears,3
blows!—there,3
methodic,3
Helm,3
fading,3
complying,3
derivative,3
entity,3
paragraphs,3
1.E.7,3
1.E.9,3
web,3
user,3
donate,3
payments,3
replacement,3
efforts,3
defective,3
equipment,3
LIMITED,3
FOR,3
ANY,3
limitation,3
Foundation’s,3
Web,3
EBook,2
restrictions,2
re-use,2
Author,2
Date,2
Updated,2
START,2
EBOOK,2
MOBY,2
DICK,2
Produced,2
Jonesey,2
David,2
Widger,2
ETYMOLOGY,2
Sub-Sub-Librarian,2
Loomings,2
Carpet-Bag,2
Counterpane,2
Breakfast,2
6,2
7,2
8,2
Pulpit,2
9,2
Sermon,2
10,2
Bosom,2
Friend,2
11,2
Nightgown,2
12,2
Biographical,2
Wheelbarrow,2
14,2
15,2
16,2
17,2
18,2
19,2
Astir,2
21,2
Aboard,2
22,2
Merry,2
23,2
Lee,2
24,2
Advocate,2
Postscript,2
26,2
27,2
28,2
29,2
Pipe,2
31,2
Mab,2
32,2
33,2
34,2
Cabin-Table,2
35,2
Mast-Head,2
36,2
Quarter-Deck,2
37,2
Sunset,2
38,2
Dusk,2
39,2
Night-Watch,2
41,2
42,2
Whiteness,2
43,2
44,2
Chart,2
45,2
Affidavit,2
46,2
Surmises,2
47,2
Mat-Maker,2
48,2
Lowering,2
49,2
Crew,2
51,2
Spirit-Spout,2
52,2
53,2
54,2
55,2
Monstrous,2
56,2
Erroneous,2
Scenes,2
57,2
Paint,2
Wood,2
Sheet-Iron,2
Stone,2
Stars,2
58,2
Brit,2
59,2
61,2
Kills,2
62,2
Dart,2
63,2
Crotch,2
64,2
65,2
Dish,2
66,2
Massacre,2
67,2
68,2
69,2
Funeral,2
70,2
Sphynx,2
71,2
72,2
Monkey-Rope,2
73,2
74,2
75,2
76,2
Battering-Ram,2
77,2
78,2
Cistern,2
Buckets,2
79,2
Prairie,2
80,2
Nut,2
81,2
82,2
Honor,2
Glory,2
83,2
Historically,2
Regarded,2
84,2
Pitchpoling,2
85,2
Fountain,2
86,2
Tail,2
87,2
Armada,2
88,2
Schools,2
Schoolmasters,2
89,2
Heads,2
Tails,2
91,2
Rose-Bud,2
92,2
Ambergris,2
93,2
Castaway,2
94,2
95,2
Cassock,2
96,2
Try-Works,2
97,2
Lamp,2
98,2
Stowing,2
Clearing,2
99,2
100,2
Arm,2
101,2
Decanter,2
102,2
Bower,2
103,2
Measurement,2
Skeleton,2
104,2
105,2
Magnitude,2
Diminish?—Will,2
Perish,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
Blacksmith,2
113,2
Forge,2
114,2
Gilder,2
115,2
116,2
Dying,2
117,2
118,2
Quadrant,2
119,2
Candles,2
120,2
121,2
Midnight.—The,2
Bulwarks,2
122,2
Aloft.—Thunder,2
Lightning,2
123,2
Musket,2
124,2
Needle,2
125,2
Log,2
126,2
Life-Buoy,2
127,2
128,2
129,2
130,2
Hat,2
131,2
132,2
Symphony,2
133,2
Chase—First,2
134,2
Chase—Second,2
135,2
Chase.—Third,2
Epilogue,2
combination,2
Tech,2
Gutenberg’s,2
indebted,2
Grammar,2
dusting,2
grammars,2
“While,2
“WHALE,2
Dan,2
Sub-Sub,2
anyways,2
entertaining,2
affording,2
sung,2
gulp,2
royal-mast,2
Jonah.”,2
serpent,2
—_Holland’s,2
biggest,2
open-mouthed,2
forty-eight,2
verbal,2
Alfred,2
Moses,2
Version,2
insomuch,2
parmacetti,2
Sperma,2
Ceti,2
E,2
“Like,2
pikes,2
Summer,2
Lost,2
thirteen,2
water.”,2
Ten,2
Coll,2
“Here,2
troops,2
caution,2
discoverer,2
Shetland,2
—_A,2
1671,2
Fife,2
500,2
“To,2
fence,2
abode,2
—_Goldsmith,2
Nat,2
Asiatics,2
conceal,2
Von,2
Iceland,2
Spermacetti,2
boldness,2
1778,2
—_Edmund,2
Burke,2
revenue,2
Shipwreck,2
momentary,2
vault,2
serves,2
Bridge,2
impetus,2
Extending,2
Fishes,2
enemies,2
swords,2
saws,2
finny,2
mightier,2
Sea.”,2
gateway,2
Arch,2
Twice,2
monument,2
sprout,2
oil-butt,2
Goethe,2
“we,2
—“_Narrative,2
floundered,2
resounds,2
rushes,2
neglected,2
opportunities,2
witnessing,2
“in,2
formidable,2
displays,2
employ,2
Bennett’s,2
away?”,2
“Mast-head,2
“Ay,2
breaches!”,2
time!”,2
hands.”,2
1828,2
Bennett,2
“Nantucket,2
Webster’s,2
Whaleman’s,2
Adventures,2
Rev,2
Cheever,2
Comstock,2
rebounds,2
totally,2
arches,2
entrances,2
alcoves,2
whites,2
crew.”,2
manage,2
tail.”,2
beech,2
cheery,2
whale!”,2
Song,2
giant,2
regulating,2
November,2
warehouses,2
surrounds,2
waterward,2
battery,2
cooled,2
Hook,2
seaward,2
pent,2
benches,2
Strange,2
extremest,2
suffice,2
Should,2
caravan,2
metaphysical,2
artist,2
employs,2
woodlands,2
overlapping,2
spurs,2
bathed,2
sighs,2
shepherd’s,2
Prairies,2
June,2
cataract,2
poet,2
pedestrian,2
Beach,2
Greeks,2
tormenting,2
habit,2
rag,2
tribulations,2
judiciously,2
mummies,2
grasshopper,2
touches,2
indignity,2
sea-captains,2
shoulder-blades,2
orchard,2
thieves,2
entailed,2
cheerfully,2
perdition,2
wholesome,2
fore-castle,2
leaders,2
secretly,2
IN,2
magnificent,2
tragedies,2
springs,2
delusion,2
inducements,2
flood-gates,2
inmost,2
carpet-bag,2
packet,2
Monday,2
amazingly,2
monopolising,2
concernment,2
grapnels,2
comparing,2
Crossed,2
expensive,2
Further,2
congealed,2
tinkling,2
inns,2
building,2
stumble,2
porch,2
Tophet,2
‘The,2
forlorn,2
faintly,2
dilapidated,2
carted,2
ruins,2
cheap,2
gable-ended,2
palsied,2
improvements,2
copestone,2
million,2
curbstone,2
tatters,2
pooh,2
Moluccas,2
drinks,2
tepid,2
frosted,2
Entering,2
thoroughly,2
diligent,2
systematic,2
neighbors,2
contemplation,2
oft,2
unwarranted,2
yeast,2
sublimity,2
Ever,2
combat,2
Hyperborean,2
yielded,2
aggregated,2
opinions,2
dismantled,2
purposing,2
sickle-shaped,2
segment,2
new-mown,2
mower,2
wondered,2
rusty,2
Javan,2
imbedded,2
Crossing,2
craft’s,2
decanters,2
bottles,2
withered,2
dearly,2
sells,2
pours,2
villanous,2
cheating,2
rudely,2
surround,2
skrimshander,2
objections,2
you’d,2
thing.”,2
liked,2
meal,2
adjoining,2
button,2
nightmare,2
“He’ll,2
coats,2
comforters,2
icicles,2
molasses,2
sovereign,2
capering,2
interested,2
ordained,2
brawn,2
reminiscences,2
stature,2
Ridge,2
unobserved,2
orgies,2
prefers,2
twitch,2
“Just,2
mattress,2
plaguy,2
notches,2
procured,2
planing,2
indestructible,2
mended,2
planed,2
sill,2
steal,2
wakened,2
unwarrantable,2
bedfellows,2
"“No,”",2
catches,2
peddling,2
airth,2
me?”,2
"landlord,”",2
yarn,2
“May,2
"not,”",2
“I’ll,2
landlord’s,2
mean?”,2
exasperating,2
selling,2
evidence,2
madman,2
“that’s,2
strung,2
rejoinder,2
almighty,2
Sam,2
ushered,2
wash-stand,2
elegant,2
tolerably,2
bedstead,2
fireboard,2
wardrobe,2
ornamented,2
tags,2
quills,2
slit,2
kink,2
head-peddling,2
bed-side,2
crockery,2
glimmer,2
stains,2
wallet,2
head—a,2
bald,2
trunks,2
abominable,2
peddler,2
fascinated,2
Congo,2
fire-board,2
hunch-backed,2
shrine,2
kindled,2
sacrificial,2
blaze,2
hasty,2
guttural,2
noises,2
bagging,2
exhibiting,2
jumping,2
examined,2
extinguished,2
grunt,2
dam-me,2
growled,2
“Don’t,2
sabbee,2
you—you,2
civil,2
tattooings,2
fuss,2
motioned,2
patchwork,2
Cretan,2
unmethodically,2
irregularly,2
quilt,2
awoke,2
hues,2
hugging,2
sensations,2
stepmother,2
whipping,2
dismally,2
elapse,2
shining,2
beseeching,2
abed,2
sun-lit,2
extracting,2
Newfoundland,2
reconciled,2
essentially,2
breeding,2
strainings,2
propriety,2
butterfly,2
staving,2
toilet,2
ablutions,2
waistcoat,2
soap,2
razor,2
slips,2
boot,2
harpooning,2
marched,2
keepers,2
pear,2
satin,2
tints,2
Andes’,2
slope,2
climates,2
ho!”,2
Ledyard,2
Scotch,2
Siberia,2
sledge,2
them—and,2
sheepfold,2
justified,2
beefsteaks,2
tomahawk-pipe,2
digesting,2
thoroughfares,2
Broadway,2
scared,2
beats,2
Water,2
Wapping,2
chatting,2
unholy,2
whale-lance,2
dandy,2
one—I,2
bespeaking,2
bumpkins,2
visitors,2
frighten,2
Canaan,2
corn,2
opulent,2
emblematical,2
mansion,2
brilliant,2
avenues,2
congregated,2
terraces,2
perennial,2
Elsewhere,2
sands,2
Returning,2
bearskin,2
worshipper,2
chaplain,2
borders,2
Patagonia,2
1836,2
TABLET,2
Memory,2
HIS,2
surviving,2
solemnity,2
trappings,2
unceasing,2
broods,2
bosoms,2
voids,2
unbidden,2
Faith,2
Elephanta,2
Indies,2
Insurance,2
dwelling,2
jackal,2
gathers,2
murky,2
darkened,2
doleful,2
thinnest,2
admitting,2
attested,2
imputable,2
umbrella,2
carriage,2
tarpaulin,2
melting,2
adjacent,2
approached,2
pulpits,2
contract,2
architect,2
substituting,2
nicely,2
mahogany,2
contrivance,2
dexterity,2
Quebec,2
comprehending,2
sincerity,2
sanctity,2
symbolize,2
Between,2
radiance,2
"ship,”",2
panelled,2
rested,2
condense,2
rumbling,2
slighter,2
shuffling,2
hymn,2
changing,2
Nearly,2
strands,2
Scriptures,2
slime,2
Shipmates,2
disobedience,2
disobey,2
Jaffa,2
Gibraltar,2
world-wide,2
baggage,2
accompany,2
Strong,2
robbed,2
jail,2
spile,2
reads,2
sympathetic,2
trembles,2
summoning,2
descends,2
hurriedly,2
‘We,2
‘No,2
stab,2
overlooked,2
context,2
discernment,2
crime,2
cupidity,2
exposes,2
charges,2
assented,2
resolves,2
mutters,2
foolishly,2
gasps,2
presentiment,2
bales,2
maintains,2
alarms,2
frightens,2
appals,2
me!’,2
chambers,2
whirl,2
steals,2
bleeds,2
glides,2
clattering,2
heeds,2
cleaving,2
staggers,2
vent,2
cringing,2
referring,2
unsolicited,2
mightest,2
Straightway,2
whereupon,2
mercifully,2
indignant,2
calmness,2
masterless,2
seething,2
prison,2
prayed,2
unto,2
weep,2
wail,2
pangs,2
warring,2
hearers,2
humility,2
press,2
anointed,2
bidden,2
‘the,2
weeds,2
bowled,2
repenting,2
delights,2
multitudinously,2
charms,2
brewed,2
dishonor,2
preaching,2
main-truck,2
inexorable,2
pluck,2
deliciousness,2
counting,2
fiftieth,2
vacantly,2
utterance,2
commence,2
count,2
marred,2
disagreeable,2
traces,2
cringed,2
shaved,2
freer,2
expansive,2
decide,2
retreating,2
brows,2
sociably,2
consorted,2
enlarge,2
acquaintances,2
companionship,2
dyspeptic,2
casements,2
booming,2
wolfish,2
redeemed,2
bland,2
deceits,2
Wild,2
magnets,2
complimented,2
jabbering,2
pouch,2
exchanging,2
cronies,2
henceforth,2
friendship,2
premature,2
apply,2
spreading,2
trowsers’,2
jealous,2
ergo,2
disclosures,2
lain,2
day-break,2
wakeful,2
recumbent,2
bending,2
delightfully,2
luxurious,2
arctic,2
imposed,2
Tomahawk,2
unduly,2
insurance,2
condensed,2
tester,2
sapling,2
uncle,2
propensity,2
nourished,2
complement,2
spurned,2
Alone,2
strait,2
thickets,2
paddle,2
Struck,2
Prince,2
disdained,2
happier,2
Arrived,2
gibberish,2
feeble,2
Christianity,2
baptized,2
nonce,2
sow,2
hap,2
disposing,2
comrade’s,2
wheelbarrow,2
boarding,2
marches,2
laugh?”,2
cocoanuts,2
punctilious,2
bride’s,2
opens,2
"“Now,”",2
tink,2
world-wandering,2
cruises,2
highway,2
slavish,2
heels,2
Sideways,2
wire,2
canes,2
Dropping,2
“Capting,2
say?”,2
greenhorn,2
small-e,2
fish-e,2
deftly,2
jerk,2
trapped,2
arc,2
freezing,2
instant’s,2
trump,2
Eddystone,2
it—a,2
Canada,2
chairs,2
legend,2
swooped,2
Setting,2
launching,2
explored,2
peeped,2
Behring’s,2
salt-sea,2
portentousness,2
hermits,2
issuing,2
Poland,2
Texas,2
Cuba,2
Nantucketer’s,2
bridges,2
plunder,2
riots,2
ploughing,2
overwhelmed,2
cocks,2
climbs,2
landless,2
gull,2
nightfall,2
recommended,2
proprietor,2
understood,2
inhabitant,2
doorway,2
landing,2
injured,2
“Get,2
"ye,”",2
seating,2
Cod?”,2
Hussey?”,2
resume,2
bawling,2
savory,2
belie,2
bigger,2
hazel,2
pork,2
flakes,2
enriched,2
pepper,2
emphasis,2
Where’s,2
necklace,2
shark-skin,2
remnants,2
precede,2
“every,2
“Because,2
Stiggs,2
rooms,2
concocted,2
morrow,2
whaling-fleet,2
irrespective,2
excellence,2
Yojo’s,2
designs,2
three-years’,2
Devil-dam,2
quaint,2
junks,2
Cathedral,2
bled,2
antiquities,2
inlaid,2
device,2
buckler,2
apparelled,2
Ethiopian,2
emperor,2
trophies,2
garnished,2
thews,2
sheaves,2
clutching,2
overlook,2
apex,2
faced,2
enjoying,2
respite,2
interlacing,2
constructed,2
microscopic,2
net-work,2
arisen,2
scowl,2
wast,2
“Dost,2
that—”,2
lingo,2
gettest,2
sea?”,2
insulated,2
Cod,2
tellest,2
bind,2
whale?”,2
Young,2
devoured,2
parmacetty,2
Sure,2
“Hard,2
Answer,2
concentrating,2
crow’s,2
flood-tide,2
forbidding,2
"much,”",2
Can’t,2
owning,2
sect,2
anomalously,2
whale-hunters,2
dashes,2
Scandinavian,2
poetical,2
seclusion,2
night-watches,2
greatness,2
veriest,2
strictest,2
unclad,2
lack,2
tuns,2
contemplative,2
sage,2
Rising,2
boat-header,2
goodly,2
income,2
sea-going,2
arriving,2
hospital,2
drab-coloured,2
marling-spike,2
utilitarian,2
economical,2
buttoned,2
Bildad?”,2
engage,2
duties,2
princely,2
sepulchral,2
moth,2
seventy-seven,2
farthing,2
hundredth,2
abundantly,2
labors,2
founder,2
Horn.”,2
“thy,2
impenitent,2
outrage,2
egress,2
nervously,2
sharpening,2
grindstone,2
“Fetch,2
burying,2
then.”,2
doubting,2
absorbing,2
irrevocably,2
committing,2
god-like,2
doesn’t,2
’mong,2
lick,2
widowed,2
squaw,2
Tistig,2
Gayhead,2
resigned,2
sympathy,2
night-fall,2
religious,2
obligations,2
notions,2
avail,2
key-hole,2
sinister,2
chamber,2
stubbornly,2
Running,2
mustard-pot,2
castors,2
meantime,2
“which,2
interposed,2
shipmate?”,2
Unconsciously,2
ruminated,2
again—there,2
premises,2
see.”,2
supplemental,2
“Have,2
you?”,2
he?”,2
painfully,2
constrained,2
peg,2
whaling-voyage,2
eleven,2
vexed,2
faintest,2
uneasy,2
limped,2
objection,2
ours,2
Ramadans,2
pained,2
expressing,2
memorable,2
victor,2
compliments,2
remarks,2
evangelical,2
piety,2
Son,2
church?”,2
worships,2
Deuteronomy,2
“not,2
face.”,2
Lord’s,2
“Young,2
Catholic,2
fore-mast,2
handles,2
fish?”,2
Without,2
whale-boats,2
poising,2
this:—,2
spose,2
brim,2
dead.”,2
ninetieth,2
preliminaries,2
obstinate,2
appellative,2
bundle,2
straw,2
bravest,2
Davy,2
thundering,2
buttoning,2
stalked,2
overlooking,2
tarred,2
investing,2
torrent,2
uninterrupted,2
bayonet,2
“Anything,2
abruptly,2
“let’s,2
know.”,2
Ahab.”,2
long.”,2
before.”,2
growl,2
"friend,”",2
damaged,2
sure.”,2
Morning,2
’em.”,2
easiest,2
dogging,2
half-hinting,2
preparations,2
stores,2
traps,2
napkins,2
housekeeping,2
prosecution,2
heaviest,2
indefatigable,2
deserve,2
bustle,2
hobbling,2
hatchways,2
committed,2
dictator,2
insensibly,2
strives,2
imperfect,2
she’s,2
on!”,2
“Hands,2
“go,2
oblige,2
Oceans,2
prefer,2
“Holloa!”,2
paces,2
ago?”,2
wonderment,2
deceived,2
Elijah’s,2
sleeper’s,2
perry,2
dood,2
“my,2
hurt,2
questioning,2
sofas,2
attendant,2
marshy,2
narrating,2
breathed,2
“who,2
“when,2
invisibly,2
Muster,2
’em!”,2
pilot’s,2
farewell,2
Blood,2
station,2
licensed,2
pilots,2
overseeing,2
handspike,2
backbone,2
pants,2
out!”,2
imperturbable,2
cased,2
curving,2
depended,2
sweetly,2
Spite,2
meads,2
vernal,2
earned,2
pitiless,2
strides,2
far-off,2
Eastern,2
convulsively,2
main-yard,2
Careful,2
away!”,2
per,2
a’,2
rejecting,2
it’ll,2
cents,2
dropt,2
winter’s,2
storm-tossed,2
hospitality,2
’gainst,2
landlessness,2
mortally,2
wildest,2
shoreless,2
perish,2
professions,2
declines,2
defilements,2
tidy,2
granting,2
carrion,2
enhances,2
fanning,2
comprehensible,2
unwittingly,2
adoration,2
admirals,2
families,2
lastly,2
consuming,2
continuously,2
pioneer,2
Vancouver,2
European,2
interpreted,2
celebrate,2
anonymous,2
javelin,2
life-time,2
commonplaces,2
heroic,2
Until,2
colonial,2
colonies,2
Chili,2
Bolivia,2
yoke,2
sphere,2
Australia,2
shunned,2
starvation,2
shiver,2
chronicler,2
prince,2
Other,2
marriage,2
kith,2
kin,2
nominal,2
Cetus,2
undiscovered,2
hushed,2
unreasonably,2
undone,2
executors,2
Yale,2
College,2
Harvard,2
advocate,2
unreasonable,2
functions,2
anoint,2
anointing,2
Certainly,2
olive,2
sweetest,2
bottled,2
famine,2
arid,2
summers,2
wasting,2
indication,2
torrid,2
patent,2
Looking,2
images,2
staid,2
incline,2
far-away,2
restrain,2
“Starbuck,2
sentiment,2
staple,2
outfits,2
persisting,2
persisted,2
superstitiousness,2
organized,2
confinement,2
bravery,2
detestable,2
meagre,2
ideal,2
blemish,2
costliest,2
intact,2
shameful,2
permitting,2
investiture,2
democratic,2
equality,2
renegades,2
weave,2
perchance,2
abased,2
rainbow,2
Spirit,2
mantle,2
stumped,2
local,2
presided,2
unpitying,2
whistling,2
bestir,2
obeyed,2
unfearing,2
cholera,2
pugnacious,2
hereditarily,2
magnified,2
requiring,2
fearlessness,2
waggish,2
lasted,2
similarly,2
Little,2
battering,2
